Banco,Producto_Codigo,Producto_Nombre,Concepto,Descripcion_Breve,Tipo,Tasa_Porcentaje_MN,Tasa_Porcentaje_ME,Monto_Fijo_MN,Monto_Fijo_ME,Monto_Minimo_MN,Monto_Maximo_MN,Monto_Minimo_ME,Monto_Maximo_ME,Moneda,Fecha_Vigencia,Fecha_Extraccion,Periodicidad,Oportunidad_Cobro,Observaciones
Interbank,TAR_0179t1662582945766,Tarifario de Cobranza Documentaria de Importación,Comisión de ingreso / registro / descargo,"Comisión por ingreso, registro o descargo de documentos de importación.",COMISION,,0.5,,50.0,,,,,ME,,2025-10-24,,Cobro al ingreso.,"Se cobra sobre el monto de la cobranza. | Condiciones: Hasta US$ 50,000.00 (1)"
Interbank,TAR_0179t1662582945766,Tarifario de Cobranza Documentaria de Importación,Comisión de ingreso / registro / descargo,"Comisión por ingreso, registro o descargo de documentos de importación para montos mayores.",COMISION,,0.25,,150.0,,,,,ME,,2025-10-24,,,"Se cobra sobre el monto de la cobranza. | Condiciones: De US$ 50,001.00 a US$ 150,000.00 (1)"
Interbank,TAR_0179t1662582945766,Tarifario de Cobranza Documentaria de Importación,Comisión de ingreso / registro / descargo,"Comisión por ingreso, registro o descargo de documentos de importación para montos superiores a US$ 150,000.",COMISION,,0.125,,250.0,,,,1500.0,ME,,2025-10-24,,,"Se cobra sobre el monto de la cobranza. | Condiciones: Más de US$ 150,001.00 (1)"
Interbank,TAR_0179t1662582945766,Tarifario de Cobranza Documentaria de Importación,Comisión de gestión de swift,Costo por gestión de mensajes SWIFT para operaciones de importación.,COMISION,,,,25.0,,,,,ME,,2025-10-24,,,Dependiendo del país de destino.
Interbank,TAR_0179t1662582945766,Tarifario de Cobranza Documentaria de Importación,Comisión de pago / reembolso al exterior,Costo por pago o reembolso al exterior en operaciones de importación.,COMISION,,0.25,,50.0,,,,,ME,,2025-10-24,,A la cancelación.,Se cobra sobre el monto del pago.
Interbank,TAR_0179t1662582945766,Tarifario de Cobranza Documentaria de Importación,Comisión de aceptación,Costo por aceptación de letra de cambio en operaciones de importación.,COMISION,,,,,,,,,ME,,2025-10-24,,,Se aplica si la cobranza es a plazo.
Interbank,TAR_0110At1720535636,,Comisión por procesamiento y traslado de fondos,Cargo por gestión de transferencias internacionales hasta US$ 500.,COMISION,,,,30.0,,,,,ME,,2025-10-24,,Al momento del procesamiento,Clientes - Hasta US$ 500.00 | Condiciones: Clientes
Interbank,TAR_0110At1720535636,,Comisión por procesamiento y traslado de fondos,"Cargo por gestión de transferencias internacionales entre US$ 501 y US$ 2,000.",COMISION,,,,30.0,,,,,ME,,2025-10-24,,Al momento del procesamiento,"Clientes - De US$ 501.00 a US$ 2,000.00 | Condiciones: Clientes"
Interbank,TAR_0110At1720535636,,Comisión por procesamiento y traslado de fondos,"Cargo por gestión de transferencias internacionales entre US$ 2,001 y US$ 3,000.",COMISION,,,,30.0,,,,,ME,,2025-10-24,,Al momento del procesamiento,"Clientes - De US$ 2,001.00 a US$ 3,000.00 | Condiciones: Clientes"
Interbank,TAR_0110At1720535636,,Comisión por procesamiento y traslado de fondos,"Cargo por gestión de transferencias internacionales entre US$ 3,001 y US$ 5,000.",COMISION,,,,45.0,,,,,ME,,2025-10-24,,Al momento del procesamiento,"Clientes - De US$ 3,001.00 a US$ 5,000.00 | Condiciones: Clientes"
Interbank,TAR_0110At1720535636,,Comisión por procesamiento y traslado de fondos,"Cargo por gestión de transferencias internacionales entre US$ 10,001 y US$ 25,000.",COMISION,,,,45.0,,,,,ME,,2025-10-24,,Al momento del procesamiento,"Clientes - De US$ 10,001.00 a US$ 25,000.00 | Condiciones: Clientes"
Interbank,TAR_0110At1720535636,,Comisión por procesamiento y traslado de fondos,"Cargo por gestión de transferencias internacionales mayores a US$ 25,000.",COMISION,,0.25,,15.0,,,42.0,185.0,ME,,2025-10-24,,Al momento del procesamiento,"Clientes - Mayor a US$ 25,000.00 | Condiciones: Clientes"
Interbank,TAR_0110At1720535636,,Comisión por Trámite Banco Corresponsal (DEBT/OUR),Cargo por gestión de trámite de banco corresponsal en transferencias al exterior.,COMISION,,,,45.0,,,,,ME,,2025-10-24,,Al momento del procesamiento,Si la operación es en dólares americanos
Interbank,TAR_0110At1720535636,,Comisión por Trámite Banco Corresponsal (DEBT/OUR),Cargo por gestión de trámite de banco corresponsal en transferencias al exterior en moneda diferente a USD.,COMISION,,0.13,,15.0,,,62.5,,ME,,2025-10-24,,Al momento del procesamiento,Si la operación es diferente a dólares americanos
Interbank,TAR_0110At1720535636,,"Gasto por investigación, reparación o anulación","Costo por investigación, reparación o anulación de transferencias internacionales.",GASTO,,,,15.0,,,25.0,50.0,ME,,2025-10-24,,,"Gasto por investigación, reparación o anulación. (3),(6) | Condiciones: Si el banco de destino es Bank of China, se cobrarán US$ 20.00 adicionales"
Interbank,TAR_0110At1720535636,,Envío de mensajes Swift,Costo por envío de mensajes Swift para transferencias internacionales.,COMISION,,,,25.0,,,,,ME,,2025-10-24,,,
Interbank,TAR_0110At1720535636,,Comisión por procesamiento,Cargo por procesamiento de transferencias recibidas del exterior a cuentas corrientes.,COMISION,,20.0,,2.0,,,,,ME,,2025-10-24,,Al momento del procesamiento,Abono en cuenta corriente / ahorros | Condiciones: Cliente
Interbank,TAR_0110At1720535636,,Comisión por procesamiento,Cargo por procesamiento de transferencias recibidas del exterior hasta US$ 10.,COMISION,,20.0,,5.0,,,,,ME,,2025-10-24,,Al momento del procesamiento,Hasta US$10.00 | Condiciones: Cliente
Interbank,TAR_0110At1720535636,,Comisión por procesamiento,Cargo por procesamiento de transferencias recibidas del exterior entre US$ 10.01 y US$ 25.,COMISION,,,,25.0,,,,,ME,,2025-10-24,,Al momento del procesamiento,De US$ 10.01 a US$ 25.00 | Condiciones: Cliente
Interbank,TAR_0110At1720535636,,Comisión por procesamiento,"Cargo por procesamiento de transferencias recibidas del exterior entre US$ 25.01 y US$ 10,000.",COMISION,,0.5,,50.0,,,100.0,,ME,,2025-10-24,,Al momento del procesamiento,"De US$ 25.01 a US$ 10,000.00 | Condiciones: Cliente"
Interbank,TAR_0110At1720535636,,Comisión por procesamiento,Cargo por procesamiento de transferencias recibidas del exterior para no clientes (pago en ventanilla).,COMISION,,0.5,,25.0,,,250.0,,ME,,2025-10-24,,Al momento del procesamiento,No cliente: Pago en ventanilla | Condiciones: No cliente
Interbank,TAR_0110At1720535636,,Reembolso ALADI (MT103),Cargo por reembolso de transferencias ALADI (MT103).,COMISION,,,,40.0,,,,,ME,,2025-10-24,,,
Interbank,TAR_0110At1720535636,,Comisión por reparación,Cargo por investigación y/o corrección de transferencias recibidas del exterior.,COMISION,,,,25.0,,,,,ME,,2025-10-24,,Al cierre de la investigación,Comisión cobrada por investigación y/o corrección de la transferencia (8)
Interbank,TAR_0110At1720535636,,Comisión devolución de fondos al exterior,Cargo por devolución de fondos recibidos del exterior.,COMISION,,,,50.0,,,,,ME,,2025-10-24,,,
Interbank,TAR_0110At1720535636,,Envío de mensajes Swift,Costo por envío de mensajes Swift para transferencias recibidas del exterior.,COMISION,,,,25.0,,,,,ME,,2025-10-24,,,
Interbank,TAR_0244t1252638503,,Tasa de interés compensatoria nominal anual fija,Tasa de interés anual fija para créditos.,TASA,26.252,24.942,,,44.636,,37.738,,AMBAS,,2025-10-24,Mensual,,1. Tasa de interés compensatoria nominal anual fija
Interbank,TAR_0244t1252638503,,Tasa de interés moratorio nominal anual,Tasa de interés anual por mora en pagos de créditos.,TASA,12.51,9.912,,,,,,,AMBAS,,2025-10-24,,Desde el primer día de atraso.,2. Tasa de interés moratorio nominal anual(2)(4)
Interbank,TAR_0244t1252638503,,Gasto por seguro del inmueble,Costo anual por seguro del inmueble asociado al crédito.,GASTO,0.45,,,,,,,,MN,,2025-10-24,Anual,,3. Gasto por seguro del inmueble (3)
Interbank,TAR_0244t1252638503,,Gastos por seguro contra incendios,Costo mensual por seguro contra incendios para el inmueble.,GASTO,0.06654,0.06654,,,,,,,AMBAS,,2025-10-24,Mensual,,4. Gastos por seguro contra incendios
Interbank,TAR_0244t1252638503,,Gastos por tasación,Costo por la tasación del inmueble.,GASTO,,,,,,,,,AMBAS,,2025-10-24,,Antes de la tasación del inmueble.,5. Gastos por tasación (5) | Condiciones: Según Tarifario de Garantías
Interbank,TAR_0244t1252638503,,Gasto por seguro de desgravamen individual,Costo mensual por seguro de desgravamen individual.,GASTO,0.049,0.049,,,,,,,AMBAS,,2025-10-24,Mensual,,6. Gasto por seguro de desgravamen individua (6)(7)
Interbank,TAR_0244t1252638503,,Gasto por seguro de desgravamen mancomunado,Costo mensual por seguro de desgravamen mancomunado.,GASTO,0.091,0.091,,,,,,,AMBAS,,2025-10-24,Mensual,,7. Gasto por seguro de desgravamen mancomunado (6)(7)
Interbank,TAR_0244t1252638503,,Gastos por CRI,Costo asociado a CRI.,GASTO,,,86.1,,,,,,MN,,2025-10-24,,Por cada partida,8. Gastos por CRI (8)
Interbank,TAR_0244t1252638503,,Gastos notariales y/o registrales,Costos asociados a trámites notariales y registrales.,GASTO,,,,,,,,,AMBAS,,2025-10-24,,Antes del desembolso. (12),9. Gastos notariales y/o registrales (9)(10)(11)(12)
Interbank,TAR_0244t1252638503,,Gastos notariales,Costo por servicios notariales.,GASTO,,,,,,,,,AMBAS,,2025-10-24,,Antes del desembolso.,9.1 Gastos notariales (13)
Interbank,TAR_0244t1252638503,,Gastos registrales,Costo por servicios registrales.,GASTO,,,,,,,,,AMBAS,,2025-10-24,,Antes del desembolso.,9.2 Gastos registrales (14)
Interbank,TAR_0244t1252638503,,Comisión por Emisión de Segunda Constancia de No Adeudo,Costo por emisión de una segunda constancia de no adeudo.,COMISION,,,35.0,,,,,,MN,,2025-10-24,,,10.-Comisión por Emisión de Segunda Constancia de No Adeudo
Interbank,TAR_0244t1252638503,,Comisión por duplicado de cronograma o HR,Costo por obtener un duplicado del cronograma o hoja de ruta.,COMISION,,,15.0,,,,,,MN,,2025-10-24,,,11.- Comisión por duplicado de cronograma o HR
Interbank,TAR_0244t1252638503,,Comisión por confirmación de saldos y firmas autorizadas,Costo por confirmación de saldos y firmas autorizadas.,COMISION,,,90.0,,,,,,MN,,2025-10-24,,,12. Comisión por confirmación de saldos y firmas autorizadas (22)
Interbank,TAR_0073t1664485172904,,Tasa de interés compensatoria efectiva anual fija,"Tasa anual fija para el costo del crédito, sujeta a evaluación crediticia.",TASA,11.99,11.99,,,,16.99,,16.99,AMBAS,,2025-10-24,Mensual,,Año base 360 días. Las tasas de interés están sujetas a la evaluación crediticia del cliente y durante la vigencia del contrato.
Interbank,TAR_0073t1664485172904,,Comisión por envío de informe de pago a dirección de correspondencia mensual,Cargo mensual por el envío físico del estado de cuenta a domicilio.,COMISION,,,,3.5,,10.0,,,AMBAS,,2025-10-24,Mensual,,"Aplica a documentos menores a S/1,000. Vigente desde 16/12/2013"
Interbank,TAR_0073t1664485172904,,Comisión por modificación de moneda o plazo,"Cargo por cambio en los términos del crédito, como moneda o plazo.",COMISION,,,,60.0,,180.0,,,AMBAS,,2025-10-24,,Previa presentación de Solicitud.,"Aplica a documentos menores a S/1,000. Vigente desde 16/12/2013"
Interbank,TAR_0073t1664485172904,,Gasto por seguro de desgravamen,Costo mensual del seguro que cubre el saldo del crédito en caso de fallecimiento.,GASTO,0.075,0.075,,,,,,,AMBAS,,2025-10-24,Mensual,,Estas tasas aplican para un plazo y monto determinado y para clientes nuevo a partir del 01/05/2013
Interbank,TAR_0073t1664485172904,,Gasto por seguro de desgravamen con devolución,Costo mensual del seguro de desgravamen que incluye un componente de devolución.,GASTO,0.085,0.085,,,,,,,AMBAS,,2025-10-24,Mensual,,Estas tasas aplican para un plazo y monto determinado y para clientes nuevo a partir del 01/05/2013
Interbank,TAR_0073t1664485172904,,Tasa de interés moratorio nominal anual,"Tasa aplicada sobre cuotas vencidas y no pagadas, generando intereses adicionales.",TASA,12.51,9.91,,,,,,,AMBAS,,2025-10-24,,Al 1er día de vencida cada cuota.,"El cliente no tiene la obligación de tomar el seguro de interbank, puede endosar el suyo (ya existente) a favor de interbank y/o"
Interbank,TAR_0073t1664485172904,,Impuesto a las transacciones financieras (ITF),Tributo aplicado sobre las operaciones financieras realizadas.,OTRO,0.005,0.005,,,,,,,AMBAS,,2025-10-24,,Al efectuarse los desembolsos y los pagos,"Es equivalente al 15% de la tasa máxima de interés convencional compensatorio publicado por el BCR, y varía cada 6 meses (mayo y noviembre). Se aplica de forma adicional a la tasa de interés convencional compensatorio al crédito en la moneda correspondiente: MN (Moneda Nacional) y ME (Moneda Extranjera)."
Interbank,TAR_0024t1696348229524,,Tasa de interés compensatoria efectiva anual,"Tasa anual efectiva para el costo del crédito, aplicada mensualmente.",TASA,0.0,0.0,,,,,,,AMBAS,,2025-10-24,Mensual,,"Se aplica al saldo diario en cuenta, con un año base de 360 días. Capitalización y abono de intereses, mensual. Tasa de interés sujetas a las condiciones de mercado."
Interbank,TAR_0024t1696348229524,,Depósitos libres en ventanilla red de tiendas,Número ilimitado de depósitos gratuitos en ventanillas de tiendas.,COMISION,,,,,,,,,MN,,2025-10-24,,,"Con excepción de los empleadores con RUC: 20372081831, 20100032709, 20411051782, 20310422755, 2014697650, 20495175210, 20336183791, 20452675804, 20515349309, se te hará un cobro de S/ 8 si tu cuenta está en soles y si está en dólares será de $3 por retiro o depósito."
Interbank,TAR_0024t1696348229524,,Retiro libre en red de tiendas,Número ilimitado de retiros gratuitos en tiendas.,COMISION,,,,,,,,,MN,,2025-10-24,,,"Con excepción de los empleadores con RUC: 20372081831, 20100032709, 20411051782, 20310422755, 2014697650, 20495175210, 20336183791, 20452675804, 20515349309, se te hará un cobro de S/ 8 si tu cuenta está en soles y si está en dólares será de $3 por retiro o depósito."
Interbank,TAR_0024t1696348229524,,Retiros libres en ventanilla red de tiendas,Número limitado de retiros gratuitos en ventanillas de tiendas.,COMISION,,,,0.0,3.0,,,,MN,,2025-10-24,,,"El cobro de comisiones se realizará: (a) en forma mensual, (b) al momento de efectuar la operación. El cobro de la reposición de Tarjeta de Débito o en efectivo en caso no tuviera saldo disponible.El cliente debe firmar la nueva Tarjeta de Débito y cambiar la clave original asignada en el mercado."
Interbank,TAR_0024t1696348229524,,Depósitos libres en Interbank Agente,Número ilimitado de depósitos gratuitos en Agentes Interbank.,COMISION,,,,2.0,,,,,MN,,2025-10-24,,,"Si sobrepasas el número libre de transacciones sin costo, se te hará un cobro de S/ 3 si tu cuenta está en soles y si está en dólares será de $1"
Interbank,TAR_0024t1696348229524,,Depósitos en cajeros Plus Global Net,Número ilimitado de depósitos gratuitos en cajeros Plus Global Net.,COMISION,,,,2.0,,,,,MN,,2025-10-24,,,"Si sobrepasas el número libre de transacciones sin costo, se te hará un cobro de S/ 3 si tu cuenta está en soles y si está en dólares será de $1"
Interbank,TAR_0024t1696348229524,,"Retiros en cajeros Global Net, Plus Global Net",Número ilimitado de retiros gratuitos en cajeros Global Net y Plus Global Net.,COMISION,,,,2.0,,,,,MN,,2025-10-24,,,"Si sobrepasas el número libre de transacciones sin costo, se te hará un cobro de S/ 3 si tu cuenta está en soles y si está en dólares será de $1"
Interbank,TAR_0024t1696348229524,,"Retiro, depósito, cancelación o transferencia interplaza",Comisión por operaciones en diferentes localidades o entre cuentas Interbank.,COMISION,,,,,,,,,ME,,2025-10-24,,Al efectuar la transacción,"Operaciones en Cuenta: (a)Los depósitos, retiros y cancelaciones interplaza son transacciones realizadas en una ciudad distinta a la provincia donde se abrió la cuenta (destino de los fondos). Las transferencias interplaza son las realizadas entre cuentas Interbank. Los límites de operaciones de cada canal, en el caso de venta de divisas, podrá existir un cobro de S/ 8.00 o US$3.00 por concepto de exceso de operaciones de acuerdo a lo mencionado en el presente tarifario. (b) Por conversión de moneda distinta a dólares se aplica el 3% del importe del cargo. (c) No aplica para operaciones interbancarias."
Interbank,TAR_0024t1696348229524,,Conversión de moneda distinta a dólares americanos,Comisión por el cambio de moneda a una divisa diferente al dólar estadounidense.,COMISION,3.0,3.0,,,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción,Por conversión de moneda distinta a dólares se aplica el 3% del importe del cargo.
Interbank,TAR_0024t1696348229524,,"Consulta de saldos y movimientos en cajeros automáticos Global Net, Plus Global Net",Operación gratuita para consulta de saldos y movimientos en cajeros automáticos.,COMISION,,,,,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción,"El detalle de las comisiones cobradas por servicios transversales, tales como: transferencias interbancarias, emisión de chequera, cobro de cheques, copia de documentos, entre otros, podrás ubicarlos en nuestros los tarifarios publicados en nuestra página web www.interbank.com.pe o en la red de Tiendas Interbank."
Interbank,TAR_0024t1696348229524,,"Exceso de operaciones (retiros y depósitos) en cajeros Global Net, Plus Global Net",Cargo por exceder el límite de retiros y depósitos en cajeros automáticos.,COMISION,,,3.0,1.0,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción,"Si sobrepasas el número libre de transacciones sin costo, se te hará un cobro de S/ 3 si tu cuenta está en soles y si está en dólares será de $1"
Interbank,TAR_0024t1696348229524,,Retiro en cajero de otro banco local,Cargo por retiro de efectivo en cajeros de otros bancos locales.,COMISION,,,20.0,7.0,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción,"El cobro de comisiones se realizará: (a) en forma mensual, (b) al momento de efectuar la operación. El cobro de la reposición de Tarjeta de Débito o en efectivo en caso no tuviera saldo disponible.El cliente debe firmar la nueva Tarjeta de Débito y cambiar la clave original asignada en el mercado."
Interbank,TAR_0024t1696348229524,,Retiro en cajero de otro banco en el extranjero,Cargo por retiro de efectivo en cajeros de otros bancos en el extranjero.,COMISION,,,20.0,7.0,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción,"El cobro de comisiones se realizará: (a) en forma mensual, (b) al momento de efectuar la operación. El cobro de la reposición de Tarjeta de Débito o en efectivo en caso no tuviera saldo disponible.El cliente debe firmar la nueva Tarjeta de Débito y cambiar la clave original asignada en el mercado."
Interbank,TAR_0024t1696348229524,,Exceso de operaciones (retiros y depósitos),Cargo por exceder el límite de retiros y depósitos en ventanilla.,COMISION,,,10.0,3.0,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción,"El cobro de comisiones se realizará: (a) en forma mensual, (b) al momento de efectuar la operación. El cobro de la reposición de Tarjeta de Débito o en efectivo en caso no tuviera saldo disponible.El cliente debe firmar la nueva Tarjeta de Débito y cambiar la clave original asignada en el mercado."
Interbank,TAR_0024t1696348229524,,Consultas de saldos y movimientos en ventanilla,Cargo por consulta de saldos y movimientos en ventanilla.,COMISION,,,5.0,1.6,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción,"El cobro de comisiones se realizará: (a) en forma mensual, (b) al momento de efectuar la operación. El cobro de la reposición de Tarjeta de Débito o en efectivo en caso no tuviera saldo disponible.El cliente debe firmar la nueva Tarjeta de Débito y cambiar la clave original asignada en el mercado."
Interbank,TAR_0024t1696348229524,,Consultas de saldos y movimientos en Agentes,Cargo por consulta de saldos y movimientos en Agentes Interbank.,COMISION,,,1.0,0.35,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción,La emisión de la Tarjeta Interbank Visa Débito Benefit es opcional a solicitud del cliente.
Interbank,TAR_0024t1696348229524,,Exceso de depósitos en Agentes,Cargo por exceder el límite de depósitos en Agentes Interbank.,COMISION,,,3.0,1.0,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción,"Si sobrepasas el número libre de transacciones sin costo, se te hará un cobro de S/ 3 si tu cuenta está en soles y si está en dólares será de $1"
Interbank,TAR_0024t1696348229524,,Envío físico de estado de cuenta (a solicitud del cliente),Comisión por el envío físico del estado de cuenta a solicitud del cliente.,COMISION,,,,,,,,,MN,,2025-10-24,Mensual,,Servicios asociados a la cuenta
Interbank,TAR_0024t1696348229524,,Envío físico de estado de cuenta (a solicitud del cliente),Comisión por el envío físico del estado de cuenta a solicitud del cliente.,COMISION,,,3.5,1.25,,,,,AMBAS,,2025-10-24,Mensual,,Servicios asociados a la cuenta
Interbank,TAR_0024t1696348229524,,Reposición de Tarjeta Interbank Visa Débito Clásica o Benefit,Costo por la reposición de una tarjeta de débito Interbank.,COMISION,,,,,,,,,,,2025-10-24,,,Tarjeta de Déb
Interbank,TAR_0020t1701123546311,,Cuenta acreedora - Tasa de interés efectiva anual (TEA),Tasa anual para cuentas de ahorro sin movimiento ni intereses,TASA,0.0,0.0,,,,,,,AMBAS,,2025-10-24,Anual,,0.00%
Interbank,TAR_0020t1701123546311,,Interés en caso de sobregiro - Tasa de interés compensatoria efectiva anual (TEA),Tasa anual por intereses compensatorios en caso de sobregiro en cuenta,TASA,55.55,25.0,,,,,,,AMBAS,,2025-10-24,Anual,,
Interbank,TAR_0020t1701123546311,,Interés en caso de sobregiro - Tasa de interés moratoria efectiva anual,Tasa anual por intereses moratorios en caso de sobregiro en cuenta,TASA,12.42,3.0,,,,,,,AMBAS,,2025-10-24,Anual,,
Interbank,TAR_0020t1701123546311,,Depósitos y retiros en ventanilla red de tiendas - Número de transacciones libres de costos,Límite de depósitos y retiros gratuitos en tiendas por saldo promedio mensual,OTRO,,,,,,,,,MN,,2025-10-24,Mensual,,Para saldo promedio mensual (S/): | Condiciones: Saldo promedio mensual
Interbank,TAR_0020t1701123546311,,"Depósitos y retiros en ventanilla red de tiendas - Transacciones libres hasta S/ 3,499.99",Límite de 4 transacciones gratuitas en tiendas para saldos bajos,OTRO,,,,,,4.0,,,MN,,2025-10-24,Mensual,,"Hasta S/ 3,499.99 | Condiciones: Saldo promedio mensual"
Interbank,TAR_0020t1701123546311,,"Depósitos y retiros en ventanilla red de tiendas - Transacciones libres desde S/ 3,500.00",Límite de 10 transacciones gratuitas en tiendas para saldos altos,OTRO,,,,,,10.0,,,MN,,2025-10-24,Mensual,,"Desde S/ 3,500.00 | Condiciones: Saldo promedio mensual"
Interbank,TAR_0020t1701123546311,,Depósitos y retiros en Interbank Agente - Número de transacciones libres,Límite de depósitos y retiros gratuitos en agentes por saldo promedio mensual en US$,OTRO,,,,,,,,,ME,,2025-10-24,Mensual,,Para saldo promedio mensual (US$): | Condiciones: Saldo promedio mensual
Interbank,TAR_0020t1701123546311,,"Depósitos en Interbank Agente - Transacciones libres hasta US$ 1,249.99",Límite de 4 depósitos gratuitos en agentes para saldos bajos en US$,OTRO,,,,,,,,4.0,ME,,2025-10-24,Mensual,,"Hasta US$ 1,249.99 | Condiciones: Saldo promedio mensual"
Interbank,TAR_0020t1701123546311,,"Depósitos en Interbank Agente - Transacciones libres desde US$ 1,250.00",Límite de 10 depósitos gratuitos en agentes para saldos altos en US$,OTRO,,,,,,,,10.0,ME,,2025-10-24,Mensual,,"Desde US$ 1,250.00 | Condiciones: Saldo promedio mensual"
Interbank,TAR_0020t1701123546311,,Depósitos y retiros en Interbank Agente - Ilimitado,Depósitos y retiros ilimitados en agentes sin costo,COMISION,,,,,,,,,AMBAS,,2025-10-24,,,4. Depósitos y retiros en Interbank Agente (4)(5)
Interbank,TAR_0020t1701123546311,,Depósitos y retiros en cajeros Global Net y Plus Global net,Depósitos y retiros ilimitados en cajeros Global Net y Plus Global Net,COMISION,,,,,,,,,AMBAS,,2025-10-24,,,5. Depósitos y retiros en cajeros Global Net y Plus Global net (6)
Interbank,TAR_0020t1701123546311,,Depósitos en cajeros Global Net y Plus Global Net,Depósitos ilimitados en cajeros Global Net y Plus Global Net,COMISION,,,,,,,,,AMBAS,,2025-10-24,,,Depósitos
Interbank,TAR_0020t1701123546311,,Retiros en cajeros Global Net y Plus Global Net,Límite de 8 retiros gratuitos en cajeros Global Net y Plus Global Net,COMISION,,,,,,8.0,,8.0,AMBAS,,2025-10-24,,,Retiros
Interbank,TAR_0020t1701123546311,,Retiro interplaza en ventanilla Red de tiendas y cajeros Global Net,Retiro interplaza sin costo en tiendas y cajeros Global Net,COMISION,,,,,,,,,AMBAS,,2025-10-24,,,6. Retiro interplaza en ventanilla Red de tiendas y cajeros Global Net (8)(9)
Interbank,TAR_0020t1701123546311,,Transferencia interplaza ventanilla Red de tiendas y cajeros Global Net,Comisión del 0.50% por transferencia interplaza en tiendas y cajeros,COMISION,0.5,0.5,,,5.0,700.0,2.0,350.0,AMBAS,,2025-10-24,,Al efectuar la transacción.,7. Transferencia interplaza ventanilla Red de tiendas y cajeros Global Net (8)(9)
Interbank,TAR_0020t1701123546311,,Depósito interplaza ventanilla Red de tiendas y cajeros Global Net,Comisión del 0.50% por depósito interplaza en tiendas y cajeros,COMISION,0.5,0.5,,,2.5,100.0,1.0,70.0,AMBAS,,2025-10-24,,Al procesar la transacción.,8. Depósito interplaza ventanilla Red de tiendas y cajeros Global Net (8)(9)(10)
Interbank,TAR_0020t1701123546311,,"Por servicio de cambio de moneda de las transacciones (compra y disposicion de efectivo), hechas en el extranjero en moneda diferente al dólar americano",Comisión del 3.00% por cambio de moneda en transacciones en el extranjero,COMISION,3.0,3.0,,,,,,,AMBAS,,2025-10-24,,,"9. Por servicio de cambio de moneda de las transacciones (compra y disposicion de efectivo), hechas en el extranjero en moneda diferente al dólar americano(17)"
Interbank,TAR_0020t1701123546311,,Exceso de retiros en cajeros Global Net y Plus Global Net (c/u),Comisión por retiro en exceso en cajeros Global Net y Plus Global Net,COMISION,,,2.0,0.7,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción.,10. Exceso de retiros en cajeros Global Net y Plus Global Net (c/u)
Interbank,TAR_0020t1701123546311,,Consulta de saldos y movimientos en cajeros Global Net y Plus Global Net,Comisión por consulta de saldos y movimientos en cajeros Global Net y Plus Global Net,COMISION,,,1.0,0.35,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción.,11. Consulta de saldos y movimientos en cajeros Global Net y Plus Global Net(11)
Interbank,TAR_0020t1701123546311,,Retiro en cajero de otro banco local,Comisión por retiro en cajero de otro banco local,COMISION,,,15.0,5.0,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción.,12. Retiro en cajero de otro banco local
Interbank,TAR_0020t1701123546311,,Retiro en cajero de otro banco en el extranjero,Comisión por retiro en cajero de otro banco en el extranjero,COMISION,,,15.0,5.0,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción.,13. Retiro en cajero de otro banco en el extranjero
Interbank,TAR_0020t1701123546311,,Exceso de depósitos y/o retiros en ventanilla Red de tiendas (c/u),Comisión por exceso de depósitos y/o retiros en ventanilla Red de tiendas,COMISION,,,7.0,2.5,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción.,14. Exceso de depósitos y/o retiros en ventanilla Red de tiendas (c/u)
Interbank,TAR_0020t1701123546311,,Consulta de saldos y movimientos en ventanilla Red de Tiendas,Comisión por consulta de saldos y movimientos en ventanilla Red de Tiendas,COMISION,,,2.0,0.7,,,,,AMBAS,,2025-10-24,,Al efectuar la transacción.,15. Consulta de saldos y movimientos en ventanilla Red de Tiendas(11)
Interbank,TAR_0020t1701123546311,,Consulta por sobregiro,Comisión por consulta de sobregiro en cuenta,COMISION,,,1.0,0.3,,,,,AMBAS,,2025-10-24,,,16. Consulta por sobregiro
Interbank,TAR_0020t1701123546311,,Mantenimiento de cuenta,Comisión mensual por mantenimiento de cuenta,COMISION,,,,,,,,,AMBAS,,2025-10-24,Mensual,,17. Mantenimiento de cuenta
Interbank,TAR_0020t1701123546311,,Mantenimiento de cuenta acreedora,Comisión mensual por mantenimiento de cuenta acreedora,COMISION,,,10.0,4.0,,,,,AMBAS,,2025-10-24,Mensual,,Cuenta acreedora
Interbank,TAR_0020t1701123546311,,Mantenimiento de cuenta deudora,Comisión mensual por mantenimiento de cuenta deudora,COMISION,,,19.0,8.0,,,,,AMBAS,,2025-10-24,Mensual,,Cuenta deudora (5)
