Banco,Producto,Tasa,Moneda,Fecha de registro,Observaciones
Interbank,Tarifario Hipotecario,MN: 9.1%,MN,2025-10-24,"Tipo: TASA | Tasa anual fija para créditos hipotecarios en soles, montos medios y plazos intermedios. | Moneda nacional
De S/ 20,000.00 a S/ 200,000.00(3)(4)
-De 11 a 15 años | Periodicidad: Mensual | Condiciones: De 11 a 15 años | Categoría: Compensatoria"
Interbank,Tarifario Hipotecario,MN: 9.5%,MN,2025-10-24,"Tipo: TASA | Tasa anual fija para créditos hipotecarios en soles, montos medios y plazos largos. | Moneda nacional
De S/ 20,000.00 a S/ 200,000.00(3)(4)
-De 16 a 20 años | Periodicidad: Mensual | Condiciones: De 16 a 20 años | Categoría: Compensatoria"
Interbank,Tarifario Hipotecario,MN: 9.6%,MN,2025-10-24,"Tipo: TASA | Tasa anual fija para créditos hipotecarios en soles, montos medios y plazos muy largos. | Moneda nacional
De S/ 20,000.00 a S/ 200,000.00(3)(4)
-De 21 a 30 años | Periodicidad: Mensual | Condiciones: De 21 a 30 años | Categoría: Compensatoria"
Interbank,Tarifario Hipotecario,MN: 8.2%,MN,2025-10-24,"Tipo: TASA | Tasa anual fija para créditos hipotecarios en soles, montos altos y plazos cortos. | Moneda nacional
De S/ 200,000.00 a S/ 400,000.00(3)(4)
-De 5 a 10 años | Periodicidad: Mensual | Condiciones: De 5 a 10 años | Categoría: Compensatoria"
Interbank,Tarifario Hipotecario,MN: 8.6%,MN,2025-10-24,"Tipo: TASA | Tasa anual fija para créditos hipotecarios en soles, montos altos y plazos intermedios. | Moneda nacional
De S/ 200,000.00 a S/ 400,000.00(3)(4)
-De 11 a 15 años | Periodicidad: Mensual | Condiciones: De 11 a 15 años | Categoría: Compensatoria"
Interbank,Tarifario Hipotecario,MN: 8.9%,MN,2025-10-24,"Tipo: TASA | Tasa anual fija para créditos hipotecarios en soles, montos altos y plazos largos. | Moneda nacional
De S/ 200,000.00 a S/ 400,000.00(3)(4)
-De 16 a 20 años | Periodicidad: Mensual | Condiciones: De 16 a 20 años | Categoría: Compensatoria"
Interbank,Tarifario Hipotecario,MN: 9.1%,MN,2025-10-24,"Tipo: TASA | Tasa anual fija para créditos hipotecarios en soles, montos altos y plazos muy largos. | Moneda nacional
De S/ 200,000.00 a S/ 400,000.00(3)(4)
-De 21 a 30 años | Periodicidad: Mensual | Condiciones: De 21 a 30 años | Categoría: Compensatoria"
Interbank,Tarifario Hipotecario,MN: 8.1%,MN,2025-10-24,"Tipo: TASA | Tasa anual fija para créditos hipotecarios en soles, montos muy altos y plazos cortos. | Moneda nacional
De S/ 400,000.00 a S/ 600,000.00(3)(4)
-De 5 a 10 años | Periodicidad: Mensual | Condiciones: De 5 a 10 años | Categoría: Compensatoria"
Interbank,Tarifario Hipotecario,MN: 8.5%,MN,2025-10-24,"Tipo: TASA | Tasa anual fija para créditos hipotecarios en soles, montos muy altos y plazos intermedios. | Moneda nacional
De S/ 400,000.00 a S/ 600,000.00(3)(4)
-De 11 a 15 años | Periodicidad: Mensual | Condiciones: De 11 a 15 años | Categoría: Compensatoria"
Interbank,Tarifario Hipotecario,MN: 8.8%,MN,2025-10-24,"Tipo: TASA | Tasa anual fija para créditos hipotecarios en soles, montos muy altos y plazos largos. | Moneda nacional
De S/ 400,000.00 a S/ 600,000.00(3)(4)
-De 16 a 20 años | Periodicidad: Mensual | Condiciones: De 16 a 20 años | Categoría: Compensatoria"
Interbank,Tarifario Hipotecario,MN: 9.0%,MN,2025-10-24,"Tipo: TASA | Tasa anual fija para créditos hipotecarios en soles, montos muy altos y plazos muy largos. | Moneda nacional
De S/ 400,000.00 a S/ 600,000.00(3)(4)
-De 21 a 30 años | Periodicidad: Mensual | Condiciones: De 21 a 30 años | Categoría: Compensatoria"
Interbank,Tarifario Hipotecario,MN: 7.8%,MN,2025-10-24,"Tipo: TASA | Tasa anual fija para créditos hipotecarios en soles, montos muy altos y plazos cortos. | Moneda nacional
Más de S/ 600,000.00(3)(4)
-De 5 a 10 años | Periodicidad: Mensual | Condiciones: De 5 a 10 años | Categoría: Compensatoria"
Interbank,,MN: 0.05% | ME: 0.03%,AMBAS,2025-10-24,"Tipo: TASA | Tasa anual por interés compensatorio en cuenta | Se aplica al saldo diario en la cuenta, usa un año base de 360 días. La capitalización y el abono de intereses es mensual y las tasas de interés están sujetas a variación de acuerdo a las condiciones del mercado. | Periodicidad: Mensual | Categoría: Compensatoria"
Interbank,,MN: Máx S/ 6.0 | ME: Máx $ 6.0,AMBAS,2025-10-24,Tipo: OTRO | Límite de depósitos gratuitos en tiendas | Por cada mes calendario. Se considera hasta el último día útil del mes y no se permite un número de depósitos mayor al indicado. | Periodicidad: Mensual | Condiciones: Por cada mes calendario. Se considera hasta el último día útil del mes y no se permite un número de depósitos mayor al indicado. | Categoría: Transacciones Libres
Interbank,,MN: Máx S/ 1.0 | ME: Máx $ 1.0,AMBAS,2025-10-24,Tipo: OTRO | Límite de retiros gratuitos en tiendas | El número de retiros en la red de tiendas e Interbank Agente se contabiliza de manera independiente. | Condiciones: El número de retiros en la red de tiendas e Interbank Agente se contabiliza de manera independiente. | Categoría: Transacciones Libres
Interbank,,N/A,AMBAS,2025-10-24,"Tipo: OTRO | Retiros ilimitados en cajeros y agentes | Interbank Agente: son los cajeros corresponsales de Interbank ubicado en bodegas, farmacias, minimarkets y otros lugares. | Condiciones: Interbank Agente: son los cajeros corresponsales de Interbank ubicado en bodegas, farmacias, minimarkets y otros lugares. | Categoría: Transacciones Libres"
Interbank,,N/A,AMBAS,2025-10-24,"Tipo: OTRO | Depósitos ilimitados en agentes y cajeros | Interbank Agente: son los cajeros corresponsales de Interbank ubicado en bodegas, farmacias, minimarkets y otros lugares. | Condiciones: Interbank Agente: son los cajeros corresponsales de Interbank ubicado en bodegas, farmacias, minimarkets y otros lugares. | Categoría: Transacciones Libres"
Interbank,,N/A,AMBAS,2025-10-24,Tipo: COMISION | Retiro interplaza sin costo | Porcentaje aplicado al importe de la operación. Los depósitos y retiros interplaza son transacciones realizadas en una ciudad distinta a la provincia donde se abrió la cuenta (destino de los fondos). Las transferencias interplaza se refieren a transferencias realizadas entre cuentas abiertas en distintas provincias (el cobro se realiza en la cuenta de origen de los fondos). | Cobro: Sin costo | Condiciones: Porcentaje aplicado al importe de la operación. Los depósitos y retiros interplaza son transacciones realizadas en una ciudad distinta a la provincia donde se abrió la cuenta (destino de los fondos). Las transferencias interplaza se refieren a transferencias realizadas entre cuentas abiertas en distintas provincias (el cobro se realiza en la cuenta de origen de los fondos). | Categoría: Operaciones Interplaza
Interbank,,MN: 0.5% | ME: 0.5%,AMBAS,2025-10-24,Tipo: COMISION | Comisión por transferencia interplaza | Porcentaje aplicado al importe de la operación. Los depósitos y retiros interplaza son transacciones realizadas en una ciudad distinta a la provincia donde se abrió la cuenta (destino de los fondos). Las transferencias interplaza se refieren a transferencias realizadas entre cuentas abiertas en distintas provincias (el cobro se realiza en la cuenta de origen de los fondos). | Cobro: Al efectuar la transacción. | Condiciones: Porcentaje aplicado al importe de la operación. Los depósitos y retiros interplaza son transacciones realizadas en una ciudad distinta a la provincia donde se abrió la cuenta (destino de los fondos). Las transferencias interplaza se refieren a transferencias realizadas entre cuentas abiertas en distintas provincias (el cobro se realiza en la cuenta de origen de los fondos). | Categoría: Operaciones Interplaza
Interbank,,MN: 0.5% | ME: 0.5%,AMBAS,2025-10-24,Tipo: COMISION | Comisión por depósito interplaza | Porcentaje aplicado al importe de la operación. Los depósitos y retiros interplaza son transacciones realizadas en una ciudad distinta a la provincia donde se abrió la cuenta (destino de los fondos). Las transferencias interplaza se refieren a transferencias realizadas entre cuentas abiertas en distintas provincias (el cobro se realiza en la cuenta de origen de los fondos). | Cobro: Al procesar la transacción. | Condiciones: Porcentaje aplicado al importe de la operación. Los depósitos y retiros interplaza son transacciones realizadas en una ciudad distinta a la provincia donde se abrió la cuenta (destino de los fondos). Las transferencias interplaza se refieren a transferencias realizadas entre cuentas abiertas en distintas provincias (el cobro se realiza en la cuenta de origen de los fondos). | Categoría: Operaciones Interplaza
Interbank,,MN: Máx S/ 15.0 | ME: Máx $ 5.0,AMBAS,2025-10-24,"Tipo: COMISION | Comisión por retiro en cajero de otro banco local | Consulta de saldos y movimientos son gratis libres de costo en cajeros Global Net, Plus Global Net, Interbank Agente, Banca por Internet, Banca Telefónica y Banca celular. | Cobro: Al efectuar la transacción. | Condiciones: Consulta de saldos y movimientos son gratis libres de costo en cajeros Global Net, Plus Global Net, Interbank Agente, Banca por Internet, Banca Telefónica y Banca celular. | Categoría: Uso de Cajero Automático"
Interbank,,MN: Máx S/ 15.0 | ME: Máx $ 5.0,AMBAS,2025-10-24,"Tipo: COMISION | Comisión por retiro en cajero extranjero | Consulta de saldos y movimientos son gratis libres de costo en cajeros Global Net, Plus Global Net, Interbank Agente, Banca por Internet, Banca Telefónica y Banca celular. | Cobro: Al efectuar la transacción. | Condiciones: Consulta de saldos y movimientos son gratis libres de costo en cajeros Global Net, Plus Global Net, Interbank Agente, Banca por Internet, Banca Telefónica y Banca celular. | Categoría: Uso de Cajero Automático"
Interbank,,MN: Máx S/ 2.0 | ME: Máx $ 0.7,AMBAS,2025-10-24,"Tipo: COMISION | Comisión por consulta de saldos y movimientos en ventanilla | Consulta de saldos y movimientos son gratis libres de costo en cajeros Global Net, Plus Global Net, Interbank Agente, Banca por Internet, Banca Telefónica y Banca celular. | Cobro: Al efectuar la transacción | Condiciones: Consulta de saldos y movimientos son gratis libres de costo en cajeros Global Net, Plus Global Net, Interbank Agente, Banca por Internet, Banca Telefónica y Banca celular. | Categoría: Operaciones en Ventanilla"
Interbank,,MN: Máx S/ 7.0 | ME: Máx $ 2.5,AMBAS,2025-10-24,Tipo: COMISION | Comisión por exceso de depósitos/retiros en ventanilla | El número de retiros en la red de tiendas e Interbank Agente se contabiliza de manera independiente. | Cobro: Al efectuar la transacción. | Condiciones: El número de retiros en la red de tiendas e Interbank Agente se contabiliza de manera independiente. | Categoría: Operaciones en Ventanilla
Interbank,,MN: Máx S/ 7.0,MN,2025-10-24,Tipo: COMISION | Comisión mensual por mantenimiento de cuenta | El cobro de las comisiones se realizará sobre el saldo disponible de la cuenta. Si la cuenta no tiene saldo disponible la(s) comisión(es) quedará(n) pendiente(s) de pago hasta que ésta cuente con saldo disponible y se efectúe el cobro. | Periodicidad: Mensual | Condiciones: El cobro de las comisiones se realizará sobre el saldo disponible de la cuenta. Si la cuenta no tiene saldo disponible la(s) comisión(es) quedará(n) pendiente(s) de pago hasta que ésta cuente con saldo disponible y se efectúe el cobro. | Categoría: Mantenimiento de Cuenta
Interbank,,N/A,MN,2025-10-24,Tipo: COMISION | Mantenimiento de cuenta sin costo para saldos bajos | El cobro de las comisiones se realizará sobre el saldo disponible de la cuenta. Si la cuenta no tiene saldo disponible la(s) comisión(es) quedará(n) pendiente(s) de pago hasta que ésta cuente con saldo disponible y se efectúe el cobro. | Periodicidad: Mensual | Condiciones: El cobro de las comisiones se realizará sobre el saldo disponible de la cuenta. Si la cuenta no tiene saldo disponible la(s) comisión(es) quedará(n) pendiente(s) de pago hasta que ésta cuente con saldo disponible y se efectúe el cobro. | Categoría: Mantenimiento de Cuenta
Interbank,,MN: Máx S/ 7.0,MN,2025-10-24,Tipo: COMISION | Comisión mensual por mantenimiento de cuenta para saldos altos | El cobro de las comisiones se realizará sobre el saldo disponible de la cuenta. Si la cuenta no tiene saldo disponible la(s) comisión(es) quedará(n) pendiente(s) de pago hasta que ésta cuente con saldo disponible y se efectúe el cobro. | Periodicidad: Mensual | Condiciones: El cobro de las comisiones se realizará sobre el saldo disponible de la cuenta. Si la cuenta no tiene saldo disponible la(s) comisión(es) quedará(n) pendiente(s) de pago hasta que ésta cuente con saldo disponible y se efectúe el cobro. | Categoría: Mantenimiento de Cuenta
Interbank,,N/A,ME,2025-10-24,Tipo: COMISION | Mantenimiento de cuenta sin costo para saldos bajos en USD | El cobro de las comisiones se realizará sobre el saldo disponible de la cuenta. Si la cuenta no tiene saldo disponible la(s) comisión(es) quedará(n) pendiente(s) de pago hasta que ésta cuente con saldo disponible y se efectúe el cobro. | Periodicidad: Mensual | Condiciones: El cobro de las comisiones se realizará sobre el saldo disponible de la cuenta. Si la cuenta no tiene saldo disponible la(s) comisión(es) quedará(n) pendiente(s) de pago hasta que ésta cuente con saldo disponible y se efectúe el cobro. | Categoría: Mantenimiento de Cuenta
Interbank,,ME: Máx $ 2.5,ME,2025-10-24,Tipo: COMISION | Comisión por mantenimiento de cuenta para saldos altos en USD | El cobro de las comisiones se realizará sobre el saldo disponible de la cuenta. Si la cuenta no tiene saldo disponible la(s) comisión(es) quedará(n) pendiente(s) de pago hasta que ésta cuente con saldo disponible y se efectúe el cobro. | Periodicidad: Mensual | Condiciones: El cobro de las comisiones se realizará sobre el saldo disponible de la cuenta. Si la cuenta no tiene saldo disponible la(s) comisión(es) quedará(n) pendiente(s) de pago hasta que ésta cuente con saldo disponible y se efectúe el cobro. | Categoría: Mantenimiento de Cuenta
Interbank,,MN: Máx S/ 3.5 | ME: Máx $ 1.25,AMBAS,2025-10-24,Tipo: COMISION | Comisión por envío físico de estado de cuenta | El cobro de las comisiones se realizará sobre el saldo disponible de la cuenta. Si la cuenta no tiene saldo disponible la(s) comisión(es) quedará(n) pendiente(s) de pago hasta que ésta cuente con saldo disponible y se efectúe el cobro. | Periodicidad: Mensual | Condiciones: El cobro de las comisiones se realizará sobre el saldo disponible de la cuenta. Si la cuenta no tiene saldo disponible la(s) comisión(es) quedará(n) pendiente(s) de pago hasta que ésta cuente con saldo disponible y se efectúe el cobro. | Categoría: Envío de Estado de Cuenta
Interbank,,MN: Máx S/ 20.0 | ME: Máx $ 7.0,AMBAS,2025-10-24,"Tipo: COMISION | Comisión por reposición de tarjeta clásica | En caso de robo, pérdida o deterioro, la reposición y entrega de la nueva Tarjeta Interbank Visa Débito está sujeta al cobro de la comisión, el mismo que se realizará al momento de la operación ya sea con cargo en cuenta o en efectivo en caso no tuviera saldo disponible. El cliente debe firmar la nueva Tarjeta de Débito y cambiar la clave original asignada en cualquier cajero Global Net a nivel nacional antes de utilizarla. | Cobro: Al procesar la transacción | Condiciones: En caso de robo, pérdida o deterioro, la reposición y entrega de la nueva Tarjeta Interbank Visa Débito está sujeta al cobro de la comisión, el mismo que se realizará al momento de la operación ya sea con cargo en cuenta o en efectivo en caso no tuviera saldo disponible. El cliente debe firmar la nueva Tarjeta de Débito y cambiar la clave original asignada en cualquier cajero Global Net a nivel nacional antes de utilizarla. | Categoría: Reposición de Tarjeta"
Interbank,,MN: Máx S/ 20.0 | ME: Máx $ 7.0,AMBAS,2025-10-24,"Tipo: COMISION | Comisión por reposición de tarjeta oro | En caso de robo, pérdida o deterioro, la reposición y entrega de la nueva Tarjeta Interbank Visa Débito está sujeta al cobro de la comisión, el mismo que se realizará al momento de la operación ya sea con cargo en cuenta o en efectivo en caso no tuviera saldo disponible. El cliente debe firmar la nueva Tarjeta de Débito y cambiar la clave original asignada en cualquier cajero Global Net a nivel nacional antes de utilizarla. | Cobro: Al procesar la transacción | Condiciones: En caso de robo, pérdida o deterioro, la reposición y entrega de la nueva Tarjeta Interbank Visa Débito está sujeta al cobro de la comisión, el mismo que se realizará al momento de la operación ya sea con cargo en cuenta o en efectivo en caso no tuviera saldo disponible. El cliente debe firmar la nueva Tarjeta de Débito y cambiar la clave original asignada en cualquier cajero Global Net a nivel nacional antes de utilizarla. | Categoría: Reposición de Tarjeta"
Interbank,,MN: Máx S/ 20.0 | ME: Máx $ 7.0,AMBAS,2025-10-24,"Tipo: COMISION | Comisión por reposición de tarjeta joven | En caso de robo, pérdida o deterioro, la reposición y entrega de la nueva Tarjeta Interbank Visa Débito está sujeta al cobro de la comisión, el mismo que se realizará al momento de la operación ya sea con cargo en cuenta o en efectivo en caso no tuviera saldo disponible. El cliente debe firmar la nueva Tarjeta de Débito y cambiar la clave original asignada en cualquier cajero Global Net a nivel nacional antes de utilizarla. | Cobro: Al procesar la transacción | Condiciones: En caso de robo, pérdida o deterioro, la reposición y entrega de la nueva Tarjeta Interbank Visa Débito está sujeta al cobro de la comisión, el mismo que se realizará al momento de la operación ya sea con cargo en cuenta o en efectivo en caso no tuviera saldo disponible. El cliente debe firmar la nueva Tarjeta de Débito y cambiar la clave original asignada en cualquier cajero Global Net a nivel nacional antes de utilizarla. | Categoría: Reposición de Tarjeta"
Interbank,,N/A,AMBAS,2025-10-24,Tipo: COMISION | Emisión de tarjeta oro sin costo | La emisión de la Tarjeta Interbank Visa Débito Oro y Visa Débito Joven es opcional a solicitud del cliente. | Cobro: Al procesar la transacción. | Condiciones: La emisión de la Tarjeta Interbank Visa Débito Oro y Visa Débito Joven es opcional a solicitud del cliente. | Categoría: Emisión de Tarjeta
Interbank,,N/A,AMBAS,2025-10-24,Tipo: COMISION | Emisión de tarjeta joven sin costo | La emisión de la Tarjeta Interbank Visa Débito Oro y Visa Débito Joven es opcional a solicitud del cliente. | Cobro: Al procesar la transacción. | Condiciones: La emisión de la Tarjeta Interbank Visa Débito Oro y Visa Débito Joven es opcional a solicitud del cliente. | Categoría: Emisión de Tarjeta
Interbank,,MN: Máx S/ 4.9 | ME: Máx $ 2.0,AMBAS,2025-10-24,Tipo: COMISION | Comisión mensual por administración de beneficios oro | La Tarjeta Interbank Visa Débito Oro tiene un seguro cuyas condiciones se encuentran en el Certificado del Seguro de Protección que el cliente recibirá en el Kit de Bienvenida. | Periodicidad: Mensual | Condiciones: La Tarjeta Interbank Visa Débito Oro tiene un seguro cuyas condiciones se encuentran en el Certificado del Seguro de Protección que el cliente recibirá en el Kit de Bienvenida. | Categoría: Administración de Beneficios
Interbank,,MN: 44.92% | ME: 22.0%,AMBAS,2025-10-24,Tipo: TASA | Tasa de interés anual por descuento de letras para girador. | Tasa efectiva anual (TEA). | Periodicidad: Anual | Categoría: Descuento
Interbank,,MN: 44.92% | ME: 22.0%,AMBAS,2025-10-24,Tipo: TASA | Tasa de interés anual por intereses compensatorios para girador. | Después del vencimiento. Tasa efectiva anual (TEA). | Periodicidad: Anual | Categoría: Compensatorio
Interbank,,MN: 15.0% | ME: 9.9%,AMBAS,2025-10-24,Tipo: TASA | Tasa de interés anual por intereses moratorios para girador. | Después del vencimiento. Tasa Nominal Anual. | Periodicidad: Anual | Categoría: Moratorio
Interbank,,MN: 44.92% | ME: 22.0%,AMBAS,2025-10-24,Tipo: TASA | Tasa de interés anual por intereses compensatorios para aceptante. | Después del vencimiento. Tasa efectiva anual (TEA). | Periodicidad: Anual | Categoría: Compensatorio
Interbank,,MN: 15.0% | ME: 9.9%,AMBAS,2025-10-24,Tipo: TASA | Tasa de interés anual por intereses moratorios para aceptante. | Después del vencimiento. Tasa Nominal Anual. | Periodicidad: Anual | Categoría: Moratorio
Interbank,,MN: 44.92% | ME: 22.0%,AMBAS,2025-10-24,Tipo: TASA | Tasa de interés anual por renovación de letras para girador. | Tasa efectiva anual (TEA). | Periodicidad: Anual | Categoría: Renovación
Interbank,,MN: 44.92% | ME: 22.0%,AMBAS,2025-10-24,Tipo: TASA | Tasa de interés anual por intereses compensatorios en renovación. | Tasa efectiva anual (TEA). | Periodicidad: Anual | Categoría: Compensatorio
Interbank,,MN: 15.0% | ME: 9.9%,AMBAS,2025-10-24,Tipo: TASA | Tasa de interés anual por intereses moratorios en renovación. | Tasa Nominal Anual. | Periodicidad: Anual | Categoría: Moratorio
Interbank,,MN: 0.5% | ME: 0.5%,AMBAS,2025-10-24,"Tipo: COMISION | Comisión por transferencia de fondos en moneda nacional y extranjera. | Aplica a documentos menores a S/1,000. Vigente desde 16/12/2013 | Condiciones: Documentos menores a S/1,000 | Categoría: Transferencia"
Interbank,,MN: S/ 3.5 | ME: $ 1.0,AMBAS,2025-10-24,Tipo: GASTO | Gasto por portes en moneda nacional y extranjera. | Categoría: Portes
Interbank,,MN: 2.0% | ME: 2.0%,AMBAS,2025-10-24,Tipo: COMISION | Comisión por gestión de protesto en moneda nacional y extranjera. | A partir del 9no día después del vencimiento. | Categoría: Protesto
Interbank,,MN: S/ 15.0 | ME: $ 7.5,AMBAS,2025-10-24,Tipo: COMISION | Comisión fija por servicios de cobranza en moneda nacional y extranjera. | A partir del 9no día hasta el día 30 después del vencimiento. | Cobro: Un solo cobro. | Categoría: Cobranza Fija
Interbank,,MN: 7.0%,MN,2025-10-24,"Tipo: COMISION | Comisión variable por servicios de cobranza en moneda nacional. | Porcentaje aplicable al importe de la operación. Se cobra a partir del día 31 en adelante, después de la fecha de vencimiento del documento. | Condiciones: Hasta S/ 6,000.00 | Categoría: Cobranza Variable"
Interbank,,MN: 6.0%,MN,2025-10-24,"Tipo: COMISION | Comisión variable por servicios de cobranza en moneda nacional. | Porcentaje aplicable al importe de la operación. Se cobra a partir del día 31 en adelante, después de la fecha de vencimiento del documento. | Condiciones: De S/ 6,001.00 a S/ 10,000.00 | Categoría: Cobranza Variable"
Interbank,,MN: 5.0%,MN,2025-10-24,"Tipo: COMISION | Comisión variable por servicios de cobranza en moneda nacional. | Porcentaje aplicable al importe de la operación. Se cobra a partir del día 31 en adelante, después de la fecha de vencimiento del documento. | Condiciones: De S/ 10,001.00 a S/ 20,000.00 | Categoría: Cobranza Variable"
Interbank,,MN: 4.0%,MN,2025-10-24,"Tipo: COMISION | Comisión variable por servicios de cobranza en moneda nacional. | Porcentaje aplicable al importe de la operación. Se cobra a partir del día 31 en adelante, después de la fecha de vencimiento del documento. | Condiciones: De S/ 20,001.00 a S/ 30,000.00 | Categoría: Cobranza Variable"
Interbank,,MN: 3.0%,MN,2025-10-24,"Tipo: COMISION | Comisión variable por servicios de cobranza en moneda nacional. | Porcentaje aplicable al importe de la operación. Se cobra a partir del día 31 en adelante, después de la fecha de vencimiento del documento. | Condiciones: De S/ 30,001.00 a S/ 40,000.00 | Categoría: Cobranza Variable"
Interbank,,MN: 2.0%,MN,2025-10-24,"Tipo: COMISION | Comisión variable por servicios de cobranza en moneda nacional. | Porcentaje aplicable al importe de la operación. Se cobra a partir del día 31 en adelante, después de la fecha de vencimiento del documento. | Condiciones: De S/ 40,001.00 a más | Categoría: Cobranza Variable"
Interbank,,ME: 7.0%,ME,2025-10-24,"Tipo: COMISION | Comisión variable por servicios de cobranza en moneda extranjera. | Porcentaje aplicable al importe de la operación. Se cobra a partir del día 31 en adelante, después de la fecha de vencimiento del documento. | Condiciones: Hasta US$ 3,000.00 | Categoría: Cobranza Variable"
Interbank,,ME: 6.0%,ME,2025-10-24,"Tipo: COMISION | Comisión variable por servicios de cobranza en moneda extranjera. | Porcentaje aplicable al importe de la operación. Se cobra a partir del día 31 en adelante, después de la fecha de vencimiento del documento. | Condiciones: De US$ 3,001.00 a US$ 5,000.00 | Categoría: Cobranza Variable"
Interbank,,ME: 5.0%,ME,2025-10-24,"Tipo: COMISION | Comisión variable por servicios de cobranza en moneda extranjera. | Porcentaje aplicable al importe de la operación. Se cobra a partir del día 31 en adelante, después de la fecha de vencimiento del documento. | Condiciones: De US$ 5,001.00 a US$ 10,000.00 | Categoría: Cobranza Variable"
Interbank,,ME: 4.0%,ME,2025-10-24,"Tipo: COMISION | Comisión variable por servicios de cobranza en moneda extranjera. | Porcentaje aplicable al importe de la operación. Se cobra a partir del día 31 en adelante, después de la fecha de vencimiento del documento. | Condiciones: De US$ 10,001.00 a US$ 15,000.00 | Categoría: Cobranza Variable"
Interbank,,ME: 3.0%,ME,2025-10-24,"Tipo: COMISION | Comisión variable por servicios de cobranza en moneda extranjera. | Porcentaje aplicable al importe de la operación. Se cobra a partir del día 31 en adelante, después de la fecha de vencimiento del documento. | Condiciones: De US$ 15,001.00 a US$ 20,000.00 | Categoría: Cobranza Variable"
Interbank,,ME: 2.0%,ME,2025-10-24,"Tipo: COMISION | Comisión variable por servicios de cobranza en moneda extranjera. | Porcentaje aplicable al importe de la operación. Se cobra a partir del día 31 en adelante, después de la fecha de vencimiento del documento. | Condiciones: De US$ 20,001.00 a más | Categoría: Cobranza Variable"
Interbank,,MN: S/ 3.5 | ME: $ 1.0,AMBAS,2025-10-24,Tipo: GASTO | Gasto por portes en moneda nacional y extranjera. | Categoría: Portes
Interbank,,MN: 2.0% | ME: 2.0%,AMBAS,2025-10-24,Tipo: COMISION | Comisión por gestión de protesto en moneda nacional y extranjera. | A partir del 9no día después del vencimiento. | Categoría: Protesto
Interbank,,MN: S/ 15.0 | ME: $ 7.5,AMBAS,2025-10-24,Tipo: COMISION | Comisión fija por servicios de cobranza en moneda nacional y extranjera. | A partir del 9no día hasta el día 30 después del vencimiento. | Cobro: Un solo cobro. | Categoría: Cobranza Fija
Interbank,,MN: 1.0% | ME: 1.0%,AMBAS,2025-10-24,Tipo: COMISION | Comisión fija por renovación de letras. | Porcentaje fijo. Se aplica sobre el nuevo saldo de la(s) letra(s). | Categoría: Renovación
Interbank,,MN: 2.0% | ME: 2.0%,AMBAS,2025-10-24,Tipo: COMISION | Comisión por gestión de protesto en moneda nacional y extranjera. | A partir del 9no día después del vencimiento. | Categoría: Protesto
Interbank,,MN: S/ 15.0 | ME: $ 7.5,AMBAS,2025-10-24,Tipo: COMISION | Comisión fija por servicios de cobranza en moneda nacional y extranjera. | A partir del 9no día hasta el día 30 después del vencimiento. | Cobro: Un solo cobro. | Categoría: Cobranza Fija
Interbank,,MN: 0.0% | ME: 0.0%,AMBAS,2025-10-24,Tipo: TASA | Tasa anual por interés efectivo en cuenta acreedora. | Categoría: Interés
Interbank,,MN: 45.003% | ME: 22.523%,AMBAS,2025-10-24,Tipo: TASA | Tasa anual por interés compensatorio en caso de sobregiro. | Periodicidad: Mensual | Categoría: Sobregiro
Interbank,,MN: 11.764% | ME: 2.96%,AMBAS,2025-10-24,Tipo: TASA | Tasa anual por interés moratorio en caso de sobregiro. | Periodicidad: Mensual | Categoría: Sobregiro
Interbank,,MN: S/ 0.0 | ME: $ 0.0,AMBAS,2025-10-24,Tipo: COMISION | Cargo mensual por mantenimiento de cuenta en Plan Digital. | Periodicidad: Mensual | Condiciones: Plan Digital | Categoría: Mantenimiento
Interbank,,MN: S/ 10.0 | ME: $ 3.0,AMBAS,2025-10-24,Tipo: COMISION | Cargo por copia física de estado de cuenta solicitada por el cliente. | Cobro: Al efectuar la transacción | Categoría: Copia de Estado de Cuenta
Interbank,,MN: S/ 4.0 | ME: $ 4.0,AMBAS,2025-10-24,Tipo: OTRO | Cantidad de depósitos gratuitos en ventanilla o soportes. | Periodicidad: Mensual | Categoría: Depósitos Libres
Interbank,,N/A,AMBAS,2025-10-24,Tipo: OTRO | Cantidad de depósitos gratuitos en Agentes Interbank. | Periodicidad: Mensual | Categoría: Depósitos Libres
Interbank,,N/A,AMBAS,2025-10-24,Tipo: OTRO | Cantidad de depósitos gratuitos en Cajeros GlobalNet. | Periodicidad: Mensual | Categoría: Depósitos Libres
Interbank,,MN: S/ 0.0 | ME: $ 0.0,AMBAS,2025-10-24,Tipo: OTRO | Cantidad de transacciones gratuitas (no depósitos) en ventanilla o soportes. | Periodicidad: Mensual | Categoría: Transacciones Libres
Interbank,,N/A,AMBAS,2025-10-24,Tipo: OTRO | Cantidad de transacciones gratuitas (no depósitos) en Agentes Interbank. | Periodicidad: Mensual | Categoría: Transacciones Libres
Interbank,,N/A,AMBAS,2025-10-24,Tipo: OTRO | Cantidad de transacciones gratuitas (no depósitos) en Cajeros GlobalNet. | Periodicidad: Mensual | Categoría: Transacciones Libres
Interbank,,N/A,AMBAS,2025-10-24,Tipo: OTRO | Cantidad de transacciones gratuitas en BPI/IVR. | Periodicidad: Mensual | Categoría: Transacciones Libres
